codigo_material,preco_real,qtde_min,descricao,modelos,origem,t,ipi,ncm_classif_fiscal,codigo_barras
4860-730-0303,359.19,1,Roda inclinada,KG770,1,10,0.0,84839000,795711982461
4860-730-0500,179.48,1,Cobertura,KG770,1,0,0.0,96039000,795711977528
4860-730-1100,29.53,1,Filtro,KGA770 KG770,1,0,0.0,84213990,795711977672
4860-730-2704,31.7,1,Pino do mancal,KGA770,1,0,0.0,96039000,886661267606
4860-730-3502,45.98,1,Carcaça da embreagem esquerda,KG770,1,10,0.0,84839000,795711982386
4860-730-3503,56.44,1,Carcaça da embreagem direita,KG770,1,10,0.0,84839000,795711982393
4860-730-3808,318.83,1,Escova circular,KG770,1,0,0.0,96035000,886661267514
4860-730-3809,319.43,1,Escova circular,KG770,1,0,0.0,96035000,886661267552
4860-730-3810,731.23,1,Escova circular,KGA770,1,0,0.0,96035000,886661267620
4860-730-3811,732.27,1,Escova circular,KGA770,1,0,0.0,96035000,886661267637
4860-730-6200,345.6,1,Quadro,KG770,1,0,0.0,96039000,795711977146
4860-730-6204,360.47,1,Quadro,KGA770 KG770,1,0,0.0,96039000,886661287611
4860-730-6205,359.97,1,Quadro,KGA770 KG770,1,0,0.0,96039000,886661430871
4860-730-6902,621.51,1,Recipiente,KG770,1,0,0.0,96039000,795711983987
4860-730-6903,617.4,1,Recipiente,KGA770,1,0,0.0,84799090,795711984144
4860-730-7100,22.03,1,Suporte,KG770 KGA770,1,10,9.75,39269090,795711977450
4860-730-7501,65.85,1,Roda,KG770,1,0,0.0,96039000,795711977702
4860-730-7503,191.62,1,Roda,KG770 KGA770,1,0,0.0,96039000,886661267576
4860-730-7700,94.25,1,Carcaça,KG770 KGA770,1,0,0.0,84799090,886661887446
4860-730-9901,92.82,1,Placa de reversão,KG770 KGA770,1,0,0.0,96039000,795711977689
4860-731-1300,19.44,1,Roda dentada,KG770 KGA770,1,10,0.0,84839000,795711977214
4860-731-1302,162.19,1,Roda dentada,KG770,1,10,0.0,84839000,886661267583
4860-731-1900,37.42,1,Cobertura,KG770,1,0,0.0,96039000,795711982546
4860-731-3000,176.38,1,Cobertura,KGA770,1,0,0.0,84799090,795711951306
4860-731-7201,104.77,1,Tirante,KG770 KGA770,1,0,0.0,96039000,795711977399
4860-731-9101,40.79,1,Botão de regulagem,KG770 KGA770,1,0,0.0,96039000,795711977153
4860-731-9200,27.76,1,Bobina guia,KG770 KGA770,1,10,11.7,40169990,795711971335
4860-731-9300,38.49,1,Lábio de varrer,KG770,1,0,0.0,96039000,795711971410
4860-731-9401,5.07,3,Mola de contato,MG770,1,10,9.75,39269090,795711977504
4860-731-9600,38.49,1,Placa defletora,KG770 KGA770,1,0,0.0,96039000,795711977658
4860-732-0201,12.66,1,Assento,KGA770,1,10,0.0,84831090,795711978228
4860-732-1304,25.37,1,Arrastador,KG770 KGA770,1,10,0.0,84839000,886661267484
4860-732-1306,28.51,1,Arrastador,KGA770,1,10,0.0,84839000,886661268740
4860-732-1700,253.55,1,Rolo,KG770 KGA770,1,0,0.0,96035000,795711977405
4860-732-1801,134.14,1,Roda dentada,KGA770,1,10,0.0,84839000,795711978150
4860-732-2200,18.49,1,Cobertura,KGA770,1,0,0.0,84799090,795711978198
4860-732-2201,18.49,1,Cobertura,KGA KG 770,1,0,0.0,84799090,886661192519
4860-732-3302,23.61,1,Anel de Retencao,KG770,1,10,6.5,73182400,886661267682
4860-732-3404,49.46,1,Luva dentada,KG770 KGA770,1,10,0.0,84839000,886661267613
4860-732-3501,14.81,1,Carcaça da embreagem,KG770 KGA770,1,0,0.0,96039000,886661268559
4860-732-3600,145.46,1,Roda em forma de caracol,KGA770,1,0,0.0,96039000,886661267668
4860-738-0300,5.6,1,Arruela,KGA770,1,10,6.5,39269010,795711978211
4860-738-1400,5.97,1,Mola,KGA770,1,10,9.75,73202010,795711978204
4860-738-3400,9.26,10,Pino,KG770,1,10,9.75,39269090,795711977467
4860-738-4400,30.47,1,Botão,KG770 KGA770,1,0,0.0,96039000,795711977603
4860-738-4500,13.61,1,Limitador,KG770 KGA770,1,0,0.0,96039000,795711977610
4860-790-1700,360.4,1,Tubo do punho,KG770 KGA770,1,0,0.0,96039000,795711977481
4860-791-1900,143.68,1,Suporte do tubo do punho,KG770 KGA770,1,0,0.0,96039000,795711977498
4860-967-7200,10.08,1,Indicação de advertência pictogram,KG770,1,10,9.75,39191090,795711967307
4860-967-7201,10.08,1,Indicação de advertência pictogram KGA,KGA770,1,10,9.75,39191090,795711967314
4864-007-3800,28.62,1,Kit elementos de comando,TSA230.1,1,10,5.2,84679900,886661993130
4864-084-0900,57.19,1,Cobertura,TSA230,1,10,5.2,84679900,886661009954
4864-404-0800,81.71,1,Placa de contato,TSA230.1,1,10,5.2,84679900,886661993352
4864-404-4000,15.41,1,Magneto,TSA230,1,0,9.75,85112010,886661143078
4864-430-1400,886.96,1,Módulo electrônico,TSA230,1,0,9.75,90328990,886661002474
4864-430-1405,1082.53,1,Módulo electrônico,TSA230.1,1,0,9.75,85371030,886661694884
4864-430-2201,48.34,1,Cabo de ligação,TSA230.1,1,10,5.0,85444200,886661993369
4864-435-2100,5.21,1,Mola com haste,TSA230,1,10,9.75,73202010,886661009961
4864-435-2401,15.04,1,Alavanca do interruptor,TSA230,1,10,5.2,84679900,886661142828
4864-435-2800,13.37,1,Alavanca entalhada,TSA230,1,10,5.2,84679900,886661176045
4864-440-1900,22.54,1,Cabo de ligação,TSA230,1,10,5.0,85444200,886661022540
4864-600-0201,1243.5,1,Motor elétrico,TSA230,1,0,6.5,85013110,886661052998
4864-600-0203,1453.56,1,Motor elétrico,TSA230.1,1,0,0.0,85013411,886661993345
4864-641-4900,7.31,1,Luva,TSA230,1,10,6.5,73182900,886661133130
4864-690-0201,533.51,1,Peça de conexão com proteção,TSA230,1,10,5.2,84679900,886661136520
4864-690-0211,496.29,1,Peça de conexão com proteção,,1,10,5.2,84679900,886661993109
4864-690-0501,112.53,1,Retenção do fuso,TSA230,1,10,5.2,84679900,886661169955
4864-690-0900,89.28,1,Courroie poly-V,TSA230,1,0,6.5,40103100,886661111671
4864-690-0901,109.63,1,Courroie poly-V,TSA230.1,1,10,5.2,84679900,886661993093
4864-690-1000,17.44,1,Punho estrelado,TSA230,1,10,9.75,39269090,886661160594
4864-691-0500,11.04,1,Botão de pressão,TSA230,1,10,9.75,39269090,886661024414
4864-692-0500,8.31,1,Suporte,TSA230,1,10,5.0,73269090,886661142705
4864-692-0501,10.81,5,Suporte,TSA230.1,0,10,0.0,84679900,886661993376
4864-692-7600,52.87,1,Placa guia,TSA230,1,10,5.2,84679900,886661159260
4864-700-8900,70.14,1,Tampa,TSA230,1,10,5.2,84679900,886661012497
4864-704-0500,140.16,1,Eixo,TSA230,1,10,0.0,84831090,886661002160
4864-708-3000,83.41,1,Arruela de pressão,TSA230,1,10,6.5,73182100,886661009800
4864-708-3001,90.8,1,Arruela de pressão,TSA230,1,10,6.5,73182100,886661009817
4864-764-8500,144.65,1,Polia da correia DIN7867 3PJ Ø61,TSA230,1,10,7.8,84835010,886661002177
4864-764-8504,144.64,1,"Polia da correia DIN7867 3PJ Ø61,7",TSA230.1,1,10,7.8,84835010,886661694891
4864-790-1002,98.72,1,Carcaça do punho,TSA230,1,10,5.2,84679900,886661136575
4864-790-1700,105.23,1,Tubo do punho,TSA230,1,10,5.2,84679900,886661009978
4864-790-6000,22.9,1,Protetor,TSA230,1,10,5.2,84679900,886661160389
4864-791-9400,6.96,1,Braçadeira,TSA230,1,10,5.0,73269090,886661024971
4864-961-1200,14.18,1,Anel,TSA230,1,10,6.5,73182900,886661010134
4864-967-1800,10.08,1,Placa de características,TSA230,1,10,9.75,39199090,886661002481
4864-967-3500,10.09,1,Etiqueta auto-adesiva,TSA230,1,10,9.75,39191090,886661067688
4866-701-8300,56.5,1,Bico redondo reto,BGA56,1,10,3.25,84149020,886661131273
4866-761-0300,19.07,2,Cone de saída,BGA56,1,10,3.25,84149020,886661124619
4866-770-0401,43.56,1,Rotor,BGA56,1,10,3.25,84149020,886661257324
4869-798-1600,45.12,1,Alavanca de comando,HSA50 HSA56,1,10,5.2,84679900,886661444144
4900-007-1000,61.07,1,Jogo de reparo,RE250K,1,10,3.25,84249090,795711057602
4900-007-1015,61.07,1,Jogo,RE900KM,5,10,3.25,84249090,795711627836
4900-007-1016,179.35,1,Jogo,RE230 RE232,1,10,3.25,84249090,795711353421
4900-007-1030,91.6,1,Jogo reparo bico do rotor,RE98 RE108,1,10,3.25,84249090,886661152735
4900-007-1051,21.56,1,Jogo de juntas de vedação,RE108,1,10,7.8,84841000,795711627973
4900-500-0100,26.16,1,Conexão da mangueira,RE107 RE142,1,10,0.0,39174090,795711057633
4900-500-0702,349.33,1,Articulação,RE107 RE142,1,10,3.25,84249090,795711628260
4900-500-0703,75.53,1,Articulação,RE107 RE142,1,10,3.25,84249090,795711629267
4900-500-0704,254.13,1,Articulação,RE108K,1,10,3.25,84249090,795711629274
4900-500-1001,79.77,1,Carcaça plástica do tubo injetor,RE142,1,10,3.25,84249090,795711629502
4900-500-1677,327.19,1,Bico turbo,RE143 - 220V,1,10,3.25,84249090,795711630188
4900-500-2400,199.86,1,Cabeçote de aspiração de plástico,RE107 RE108 RE142,1,10,3.25,84249090,795711058142
4900-500-2800,139.51,1,Carcaça do bico,RE107 RE142,1,10,3.25,84249090,795711631017
4900-500-3102,256.16,1,Cabeça da escova de limpeza,RE107 RE108 RE142,1,0,0.0,96035000,795711353513
4900-500-4900,319.2,1,Rotor,RE107 RE142,1,10,3.25,84139190,795711628000
4900-500-4901,254.13,1,Rotor,RE108K,1,10,3.25,84249090,795711628383
4900-500-5201,321.16,1,Mangueira,RE107 RE142,1,10,3.25,39173300,795711628390
4900-500-5401,186.25,1,Filtro de água,Todas as lavadoras,1,10,0.0,84212990,795711175658
4900-500-5405,263.27,1,Filtro de água,RE232,1,10,0.0,84212990,886661357130
4900-500-6312,522.97,1,"Bico Ø 1,7 mm",RE142,1,10,3.25,84249090,795711619763
4900-500-6351,127.86,1,Jogo de bicos,RE108K,1,10,3.25,84249090,795711629137
4900-500-6800,69.14,1,Guia,RE107 RE142,1,10,9.75,39269090,795711629144
4900-500-6801,108.25,1,Guia,RE143,1,10,5.2,84679900,886661152728
4900-500-7700,97.26,1,Botão de regulagem,RE108K,1,10,3.25,84249090,795711629151
4900-500-7800,153.99,1,Cobertura,RE108K,1,10,5.2,84679100,795711629168
4900-500-8700,249.67,1,Mangueira plana 12 m,RE80X RE80 RE90.0 RE90Plus RE90 RE95 RE110 RE143 RE150 RE232,1,0,3.25,59090000,886661152681
4900-500-8800,224.35,1,Carretel,RE143,1,10,5.2,84679900,886661152643
4900-501-0601,3.76,1,Mangueira do cabo,RE107 RE108 RE142,1,10,3.25,84249090,795711353599
4900-501-1500,113.41,1,Gancho de entalhe,RE143,1,10,5.2,84679900,795711924911
4900-501-1700,208.59,1,Tambor,RE143 RE163,1,10,9.75,39269090,886661085378
4900-501-2000,121.07,1,Suporte da mangueira,RE108,1,10,3.25,84249090,795711925062
4900-501-2001,188.07,1,Suporte do carretel da mangueira plana,RE109,1,10,3.25,84249090,886661284702
4900-502-0901,8.73,1,Capa de proteção,RE107 RE108 RE142,1,10,9.75,39269090,795711086350
4900-502-0911,114.15,1,Capa,RE230 RE232,1,10,9.75,39269090,886661151776
4900-502-1001,91.53,1,Bico,RE107 RE108 RE142,1,10,3.25,84249090,795711353612
4900-502-1002,88.32,1,Bico,RE107 RE108 RE142,1,10,3.25,84249090,795711353629
4900-502-1011,77.97,1,Bico,RE107 RE108 RE142,1,10,3.25,84249090,795711353636
4900-502-1012,62.98,1,Bico,RE107 RE108 RE142,1,10,3.25,84249090,795711353643
4900-502-3100,121.12,1,Escova,RE107 RE108 RE142,1,0,0.0,96035000,795711353674
4900-503-0201,14.06,1,Porca de engate,RE107 RE142,1,10,0.0,39174090,795711628031
4900-503-1500,28.83,1,Luva,RE107 RE142,1,10,0.0,39174090,795711620080
4900-504-0401,21.16,1,Tubo,RE107 RE142,1,10,3.25,84249090,795711629281
4900-504-0402,42.24,1,Tubo,RE107 RE142,1,10,3.25,84249090,795711629298
4900-504-0502,198.67,1,Anel de cerdas,RE108K,1,0,0.0,96035000,795711628284
4900-505-0300,13.88,1,Anel de retenção,RE107 RE142,1,10,6.5,73182400,795711628321
4900-505-0900,23.76,1,Grampo,RE107 RE142,1,10,6.5,73170020,795711619824
4900-505-0901,23.76,1,Grampo,RE107 RE142,1,10,6.5,73170020,795711619831
4900-505-0902,24.58,1,Grampo,RE108K,1,10,6.5,73170020,795711619848
4900-505-0903,24.58,1,Grampo,RE108K,1,10,6.5,73170020,795711619855
4900-505-0904,24.58,1,Grampo,RE108K,1,10,6.5,73170020,795711619862
4900-505-0905,24.58,1,Grampo,RE108K,1,10,6.5,73170020,795711629588
4900-505-0906,24.58,1,Grampo,RE108K,1,10,6.5,73170020,795711629595
4900-505-1301,9.14,1,Capa plástica com rosca,RE107 RE142,1,10,9.75,39269090,795711629472
4910-007-0800,7.97,1,Kit Anel de vedação redondo,Escova rotativa RE90 110,1,10,5.2,40169300,886661952526
4910-500-0100,26.11,2,Conexão da mangueira,LAVADORAS,1,10,0.0,39174090,886661953707
4910-500-0701,87.36,1,Articulação,LAVADORAS,1,10,3.25,84249090,886661952502
4910-500-2000,54.94,1,Engrenagem,LAVADORAS,1,10,0.0,84839000,886661952489
4910-500-2401,179.45,1,Cabeçote de aspiração,LAVADORAS,1,10,3.25,84249090,886661953684
4910-500-3400,226.97,1,Escova rotativa / Escova de substituição,UTIL: 4910-550-3400,1,0,0.0,96035000,886661651955
4910-500-3410,226.97,1,Escova rotativa / Escova de substituição,UTIL: 4910-550-3400,1,0,0.0,96035000,886661651962
4910-500-4800,34.36,1,Peça de conexão,ACESSÓRIO LAVADORAS,1,10,3.25,84249090,886661952533
4910-500-5200,247.49,1,Mangueira,Dispositivo de jateamento RE90 110,1,10,3.25,39173300,886661952618
4910-500-5400,70.18,1,Filtro de água,RE80X RE80 RE90.0 RE90Plus RE90 RE95 RE110,1,10,5.2,84219999,886661952250
4910-500-6300,50.5,1,Bico,ACESSÓRIO LAVADORAS,1,10,3.25,84249090,886661863914
4910-500-6301,49.15,1,Bico angular,ACESSÓRIO LAVADORAS,1,10,3.25,84249090,886661865628
4910-500-6302,19.64,2,"Bico, branco",ACESSÓRIO LAVADORAS,1,10,3.25,84249090,886661952571
4910-500-6303,20.14,3,"Bico, preto",ACESSÓRIO LAVADORAS,1,10,3.25,84249090,886661952588
4910-500-6305,42.29,1,Bico,ACESSÓRIO LAVADORAS,1,10,3.25,84249090,886661953752
4910-500-6307,77.47,1,Bico angular,???????,1,10,3.25,84249090,886661566372
4910-500-6800,26.64,1,Guia,ACESSÓRIO LAVADORAS,1,10,3.25,84249090,886661953721
4910-500-8700,317.29,1,Mangueira plana,ACESSÓRIO LAVADORAS,1,0,3.25,59090000,886661952557
4910-500-8800,49.78,1,Carretel,Carretel da mangueira plana,1,10,3.25,84249090,886661952564
4910-501-0500,88.3,1,Mangueira,LAVADORAS,1,10,3.25,39173900,886661952625
4910-502-1007,11.08,5,Bico,LAVADORAS,1,10,3.25,84249090,886661952601
4910-503-0200,2.97,1,Porca de engate,ACESSÓRIO LAVADORAS,1,10,9.75,39269090,886661953714
4910-504-2700,170.96,1,Elemento da escova,LAVADORAS,1,0,0.0,96039000,886661952472
4910-507-0100,53.92,1,Frasco de detergentes,ACESSÓRIO LAVADORAS,1,0,9.75,39233090,886661953738
4910-530-0400,38.18,1,Capa de proteção,ACESSÓRIO LAVADORAS,1,10,3.25,84249090,886661953776
4910-530-0500,30.0,1,Parafuso de regulagem,RE110,1,10,3.25,84249090,886661953790
4910-530-0600,62.81,1,Mangueira,ACESSÓRIO LAVADORAS,1,10,3.25,39173900,886661953806
4910-951-3505,5.76,10,Parafuso,Escova rotativa RE90 110,1,10,6.5,73181500,886661187676
4915-007-1001,208.63,1,Jogo de reparo,RE920KM,5,10,3.25,84249090,795711619930
4915-500-0200,41.56,1,Elemento de fixação,RE800K REKM RE820KM,5,10,3.25,84249090,795711619961
4915-500-0201,73.39,1,Elemento de fixação,RE900KM,5,10,3.25,84249090,795711619978
4915-500-0603,141.83,1,Válvula,RE107 RE142,1,10,0.0,84813000,795711629670
4915-500-0698,36.75,1,Válvula,RE98,1,10,0.0,84813000,795711916770
4915-500-0818,398.16,1,"Mangueira de alta pressão DN 6, 9 m",RE142 RE143,1,0,6.5,40093290,795711287177
4915-500-0828,221.23,1,"Mangueira de alta pressão DN 6, 7 m",RE107 RE108,1,0,6.5,40093210,886661240173
4915-500-0838,189.64,1,"Mangueira de alta pressão DN 6, 6 m",RE88 RE98,1,0,6.5,40093290,886661240166
4915-500-0998,246.0,1,Lança de jatear,RE88 RE98 RE109,1,10,3.25,84249090,795711916763
4915-500-1001,94.77,1,Carcaça plástica do tubo injetor,RE142,1,10,3.25,84249090,795711628222
4915-500-1102,87.65,1,Lança de pressão,RE142,1,10,3.25,84249090,795711618650
4915-500-1103,87.65,1,Lança de pressão,RE107,1,10,3.25,84249090,795711398453
4915-500-1104,87.65,1,Lança de pressão,RE88 RE98 RE109,1,10,3.25,84249090,886661284733
4915-500-1306,240.35,1,Pistola,RE900KM,5,10,3.25,84249090,795711353834
4915-500-1307,240.35,1,Pistola,RE920KM,5,10,3.25,84249090,795711628130
4915-500-1314,255.98,1,Pistola,RE109,1,10,3.25,84249090,886661284740
4915-500-1320,245.57,1,Pistola,RE107,1,10,3.25,84249090,795711378349
4915-500-1321,248.24,1,Pistola,RE142 RE143,1,10,3.25,84249090,795711628482
4915-500-1350,332.83,1,Pistola,RE800K RE800kM,5,10,3.25,84249090,795711353858
4915-500-1398,242.85,1,Pistola,RE88 RE98,1,10,3.25,84249090,795711916756
4915-500-2201,70.73,1,Tubo angular,RE107 RE108 RE142,1,10,3.25,84249090,795711628369
4915-500-3824,518.47,1,Bico Leque Azul RE143 -220V,RE143 - 220V - Leque,1,10,3.25,84249090,795711620721
4915-500-5400,77.64,1,Filtro de água,RE232,1,10,0.0,84212990,886661557905
4915-500-6347,83.35,1,Bico,RE 107K,1,10,3.25,84249090,795711406868
4915-500-6602,107.16,1,Cabo de plástico,RE107 RE142,1,10,3.25,84149020,795711631109
4915-500-6603,111.69,1,Cabo de plástico,RE107 RE142 RE143,1,10,3.25,84249090,795711632243
4915-502-0600,63.48,3,Pino de regulagem,RE700K RE800K REKM RE820KM,5,10,6.5,73182900,795711631178
4915-502-0801,15.75,1,Agulha de limpeza,RE88 RE108 RE109 RE143,1,10,5.0,73269090,795711640521
4915-502-1001,15.31,1,Bico,RE142,1,10,3.25,84249090,795711354053
4915-502-1504,25.47,1,Alavanca,RE107 RE142,1,10,3.25,84249090,795711641955
4915-502-3700,11.94,3,Prato da mola,RE700K RE800K REKM RE820 RE900KM,5,10,0.0,84819090,795711635657
4915-502-5400,15.84,1,Botão elástico,RE107 RE142,1,10,3.25,84249090,795711635718
4915-502-5503,69.47,1,Capa da pistola,RE920KM,0,10,0.0,84249090,795711643027
4915-503-2303,8.67,5,Bucha de entrada preta,RE700K RE800K REKM,5,10,9.75,39269090,795711639655
4915-505-0102,8.99,1,Mola,RE107 RE142,1,10,9.75,73202010,795711640286
4915-505-0104,9.2,1,Mola,RE107 RE142,1,10,9.75,73202010,795711639822
4915-505-0603,10.24,1,"Anel, azul",RE142,1,10,9.75,39269090,795711640149
4915-505-0901,7.92,1,Grampo,RE107 RE142,1,10,6.5,73170020,795711632366
4915-505-0902,34.95,1,Grampo,RE 107K,1,10,6.5,73170020,795711632373
4915-507-0101,30.72,1,Frasco de detergentes,RE107 RE98 RE88,1,0,9.75,39233090,795711324544
4915-507-0102,117.52,1,Frasco de detergentes,PULVERIZAÇÃO NILFISKI,1,0,9.75,39233090,886661397037
4915-512-3000,67.93,1,Parafuso de regulagem,01.09.2016 CJ. PULVERIZAÇÃO NILFISKI,1,10,6.5,73181500,886661396979
4915-703-1600,44.52,1,Mangueira,01.09.2016 CJ. PULVERIZAÇÃO NILFISKI,1,10,3.25,39173290,886661396993
4925-007-1001,210.9,1,Jogo de reparo válvula,RE230 RE232,1,10,3.25,84249090,886661152650
4925-007-1060,125.28,1,Jogo de juntas válvula,RE230 RE232,1,10,3.25,84249090,795711925178
4925-007-1061,37.22,1,Jogo de parafusos,RE230 RE232,1,10,6.5,73181500,795711925161
4925-500-0601,327.25,1,Válvula,RE230 RE232,1,10,0.0,84813000,795711925147
4925-500-1330,264.32,1,Pistola,RE230,1,10,3.25,84249090,795711827199
4925-500-1501,66.14,1,Alavanca,RE230 RE232,1,10,3.25,84249090,795711925116
4925-500-1502,74.3,1,Alavanca,RE230 RE232,1,10,3.25,84249090,795711925109
4925-500-6304,135.2,1,Bico NT0400,RE230,1,10,3.25,84249090,886661150830
4925-500-6601,147.05,1,Cabo,RE230 RE232,1,10,3.25,84249090,795711924751
4925-500-8900,288.03,1,cobertura do punho,RE230 RE232,1,10,3.25,84249090,886661152667
4925-500-9200,78.21,1,Alavanca variável,RE230 RE232,1,10,3.25,84249090,795711924782
4925-502-1015,88.27,1,Bico,RE232,1,10,3.25,84249090,886661397006
4925-502-1600,40.14,1,Alavanca de segurança,RE230 RE232,1,10,3.25,84249090,795711924324
4925-502-2000,38.76,1,Mola,RE230 RE232,1,10,9.75,73202010,795711924331
4925-502-4600,37.51,1,Alavanca de retenção,RE230 RE232,1,10,3.25,84249090,795711924348
4925-503-0101,140.72,1,Peça de conexão,01.09.2016 CJ. PULVERIZAÇÃO NILFISKI,1,10,0.0,84811000,886661397044
4925-503-1202,171.44,1,Elemento de fixação,RE230 RE232,1,10,0.0,39174090,886661152575
4925-703-1600,41.48,1,Mangueira,01.09.2016 CJ. PULVERIZAÇÃO NILFISKI,1,10,3.25,39173290,886661396986
4930-500-0600,66.44,1,Válvula,RE150,1,10,0.0,84813000,886661978465
4930-500-0602,55.83,1,Válvula,RE110,1,10,0.0,84813000,886661978939
4930-500-0910,88.28,1,Lança de jatear,RE110,1,10,3.25,84249090,886661978502
4930-500-0911,75.75,1,Lança de jatear,RE90 RE95,1,10,3.25,84249090,886661978519
4930-500-0912,85.57,1,Lança de jatear,RE150,1,10,3.25,84249090,886661340095
4930-500-1100,35.06,1,Lança de pressão,RE110,1,10,3.25,84249090,886661978809
4930-500-1102,35.93,1,Lança de pressão,RE150,1,10,3.25,84249090,886661978885
4930-500-1304,143.16,1,Pistola,RE150,1,10,3.25,84249090,886661978618
4930-500-1305,132.14,1,Pistola,RE90 RE95 RE110,1,10,3.25,84249090,886661618668
4930-500-1307,130.15,1,Pistola,RE110,1,10,3.25,84249090,886661618682
4930-500-1501,44.83,1,Alavanca,RE150,1,10,3.25,84249090,886661978755
4930-500-2200,29.41,1,Tubo angular,RE150,1,10,3.25,84249090,886661408900
4930-500-5631,104.08,1,Conjunto de pulverização,RE90 RE95 RE110,1,10,3.25,84249090,886661978656
4930-500-5635,116.18,1,Conjunto de pulverização,RE100 RE110 RE145,1,10,3.25,84249090,886661589753
4930-500-6608,69.9,1,Cabo,RE110,1,10,3.25,84249090,886661618613
4930-500-6610,69.9,1,Cabo,RE150,1,10,3.25,84249090,886661618644
4930-502-1600,9.82,1,Alavanca de segurança,RE150,1,10,3.25,84249090,886661900886
4930-505-0900,4.12,1,Grampo,RE150,1,10,6.5,73170020,886661978724
4930-507-0130,46.38,1,Frasco de detergentes,RE110,1,0,9.75,39233090,886661901081
4930-530-0022,57.9,1,"Bico chato  Ø 1,28 mm, azul claro",RE110,1,10,3.25,84249090,886661901111
4930-530-0025,63.11,1,"Bico chato, 127V/60Hz",RE100-127V RE110 RE145-127V,1,10,3.25,84249090,886661589708
4930-530-0027,57.9,1,"Bico chato, 220V/50Hz",RE100-220V RE110,1,10,3.25,84249090,886661589722
4930-530-0030,65.45,1,Bico chato 220V/60Hz,RE145 - 220V,1,10,3.25,84249090,886661738021
4930-530-0300,16.13,2,Botão elástico,POWER TOOLS RE150,1,10,5.0,73269090,886661978786
4930-708-0802,5.21,10,Mola,POWER TOOLS RE150,1,10,9.75,73202010,886661978694
4930-971-0300,11.47,1,Pino,POWER TOOLS RE150,1,10,6.5,73182900,886661978946
4950-007-0800,21.89,1,Kit Anel de vedação redondo,RE110 RE145,1,10,5.2,40169300,886661760947
4950-007-0801,13.85,1,Kit Anel de vedação redondo N12x2-NBR70,RE100 RE110 RE146,1,10,5.2,40169300,886661760954
4950-007-0803,4.11,10,"Kit Anel de vedação redondo N11,5x2",RE110 RE145,1,10,5.2,40169300,886661777945
4950-007-1002,21.95,1,"Jogo reparo bico do rotor Ø 1,10 mm",RE110,1,10,3.25,84249090,886661628506
4950-007-1004,21.95,1,"Jogo reparo bico do rotor Ø 1,04 mm",RE90 RE95,1,10,3.25,84249090,886661658879
4950-007-1008,111.31,1,Jogo de juntas pistão,RE100 RE110 RE147,1,10,7.8,84849000,886661979950
